datasetID;creator;eventDate;pubDate;reference;country;stateProvince;municipality;verbatimSite;decimalLatitude;decimalLongitude;northBoundingCoordinate;southBoundingCoordinate;verbatimCoordinates;minimumElevationInMeters;maxElevationInMeters;verbatimElevation;organismQuantityPlants;identificationQualifierPlants;scientificNamePlants;classPlants;familyPlants;genusPlants;specificEpithetPlants;infraspecificEpithetPlants;taxonRankPlants;taxonRemarksPlants;establishmentMeansPlants;habitPlants;selfIncompatabilityPlants;organismQuantityAnimals;identificationQualifierAnimals;scientificNameAnimals;classAnimals;orderAnimals;familyAnimals;subfamilyAnimals;genusAnimals;specificEpithetAnimals;taxonRankAnimals;taxonRemarksAnimals;establishmentMeansAnimals;interactionType;interactionTypeIRI;resourceCollected;samplingProtocol;sampleSizeValue;samplingSizeUnit
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Lagunillas;-33.66;-70.323;;;-33.655, -70.323;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Elina ;Insecta;Lepidoptera;;;Elina;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Lagunillas;-33.66;-70.323;;;-33.655, -70.323;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;;Insecta;Lepidoptera;Nymphalidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Lagunillas;-33.66;-70.323;;;-33.655, -70.323;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Phoebis mercedis;Insecta;Lepidoptera;Paridae;;Phoebis;mercedis;species;Tatochila mercedis;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Lasia aenea;Insecta;Diptera;Acroceridae;;Lasia;aenea;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Mycteromyia;Insecta;Diptera;Tabanidae;;Mycteromyia;;genus;Mycteromia;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Alloscirtetica gayi;Insecta;Hymenoptera;Apidae;;Alloscirtetica;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Apis mellifera;Insecta;Hymenoptera;Apidae;;Apis;mellifera;species;;introduced;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Centris nigerrima;Insecta;Hymenoptera;Apidae;;Centris;nigerrima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;;Insecta;Hymenoptera;Halictidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Manuelia gayi;Insecta;Hymenoptera;Apidae;;Manuelia;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Megachile ;Insecta;Hymenoptera;Megachilidae;;Megachile;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Epiclopus gayi;Insecta;Hymenoptera;Apidae;;Epiclopus;gayi;species;Mesonychium gayi;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda mutabilis;Insecta;Hymenoptera;Halictidae;;Ruizantheda;mutabilis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda proxima;Insecta;Hymenoptera;Halictidae;;Ruizantheda;proxima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Metropolitana de Santiago;;Rio Clarillo National Reserve;-33.73;-70.479;;;-33.727, -70.479;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Trichothurgus ;Insecta;Hymenoptera;Megachilidae;;Trichothurgus;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;;Insecta;Diptera;;;;;order;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Lasia corvina;Insecta;Diptera;Acroceridae;;Lasia;corvina;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Mycteromyia;Insecta;Diptera;Tabanidae;;Mycteromyia;;genus;Mycteromia;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Alloscirtetica gayi;Insecta;Hymenoptera;Apidae;;Alloscirtetica;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Centris nigerrima;Insecta;Hymenoptera;Apidae;;Centris;nigerrima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Lasioglossum ;Insecta;Hymenoptera;Halictidae;;Lasioglossum;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Epiclopus gayi;Insecta;Hymenoptera;Apidae;;Epiclopus;gayi;species;Mesonychium gayi;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda mutabilis;Insecta;Hymenoptera;Halictidae;;Ruizantheda;mutabilis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Coya, VI Region;-34.2;-70.522;;;-34.202, -70.522;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Phoebis mercedis;Insecta;Lepidoptera;Pieridae;;Phoebis;mercedis;species;Tatochila mercedis;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Lasia corvina;Insecta;Diptera;Acroceridae;;Lasia;corvina;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Mycteromyia;Insecta;Diptera;Tabanidae;;Mycteromyia;;genus;Mycteromia;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Alloscirtetica gayi;Insecta;Hymenoptera;Apidae;;Alloscirtetica;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;;Insecta;Hymenoptera;Andrenidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Caenohalictus ;Insecta;Hymenoptera;Halictidae;;Caenohalictus;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Centris nigerrima;Insecta;Hymenoptera;Apidae;;Centris;nigerrima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Lasioglossum ;Insecta;Hymenoptera;Halictidae;;Lasioglossum;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Manuelia gayi;Insecta;Hymenoptera;Apidae;;Manuelia;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Megachile ;Insecta;Hymenoptera;Megachilidae;;Megachile;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Epiclopus gayi;Insecta;Hymenoptera;Apidae;;Epiclopus;gayi;species;Mesonychium gayi;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda proxima;Insecta;Hymenoptera;Halictidae;;Ruizantheda;proxima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Svastrides melanura;Insecta;Hymenoptera;Apidae;;Svastrides;melanura;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;O'Higgins;;Termas del Flaco, VI Region;-34.96;-70.425;;;-34.96, -70.425;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Phoebis mercedis;Insecta;Lepidoptera;Pieridae;;Phoebis;mercedis;species;Tatochila mercedis;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Mycteromyia;Insecta;Diptera;Tabanidae;;Mycteromyia;;genus;Mycteromia;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Alloscirtetica gayi;Insecta;Hymenoptera;Apidae;;Alloscirtetica;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Bombus ruderatus;Insecta;Hymenoptera;Apidae;;Bombus;ruderatus;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Bombus terrestris;Insecta;Hymenoptera;Apidae;;Bombus;terrestris;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
